time,region,payment,weekend,category,customer
4/22/2020,Quận 3,36579000,FALSE,C40,387
4/22/2020,Quận Tân Bình,53058000,FALSE,C33,256
4/22/2020,Quận Tân Phú,35228000,FALSE,C26,367
4/22/2020,Quận 9,14459000,FALSE,C13,58
4/22/2020,Quận 5,66414000,FALSE,C14,85
4/22/2020,Quận 7,83405000,FALSE,C33,128
4/22/2020,Quận Thủ Đức,52433000,FALSE,C30,165
4/22/2020,Quận 10,20521000,FALSE,C45,238
4/23/2020,Quận Bình Tân,20633000,FALSE,C44,82
4/23/2020,Quận 1,43958000,FALSE,C15,332
4/23/2020,Quận 2,37198000,FALSE,C19,64
4/23/2020,Quận Tân Bình,73833000,FALSE,C18,247
4/23/2020,Quận 12,40179000,FALSE,C36,305
4/23/2020,Quận 8,54330000,FALSE,C26,100
4/23/2020,Quận Bình Tân,87446000,FALSE,C45,201
4/23/2020,Quận Thủ Đức,369000,FALSE,C39,475
4/23/2020,Quận 7,39553000,FALSE,C3,380
4/23/2020,Quận 1,87397000,FALSE,C41,489
4/23/2020,Quận 1,57481000,FALSE,C19,145
4/23/2020,Quận 8,36054000,FALSE,C17,396
4/23/2020,Quận Tân Bình,99822000,FALSE,C33,143
4/23/2020,Quận 1,69473000,FALSE,C35,5
4/23/2020,Quận Phú Nhuận,55377000,FALSE,C4,295
4/23/2020,Quận Phú Nhuận,58319000,FALSE,C21,224
4/23/2020,Quận 12,23442000,FALSE,C12,432
4/23/2020,Quận 6,82253000,FALSE,C15,472
4/23/2020,Quận 5,38518000,FALSE,C48,29
4/24/2020,Quận 1,79375000,FALSE,C13,130
4/24/2020,Quận 3,89858000,FALSE,C3,196
4/24/2020,Quận 12,81888000,FALSE,C18,457
4/24/2020,Quận 9,80536000,FALSE,C34,25
4/24/2020,Quận 3,24906000,FALSE,C18,95
4/24/2020,Quận Phú Nhuận,3696000,FALSE,C27,371
4/24/2020,Quận 8,44399000,FALSE,C28,375
4/24/2020,Quận 3,11035000,FALSE,C19,379
4/24/2020,Quận 6,28936000,FALSE,C41,318
4/24/2020,Quận 9,14004000,FALSE,C42,430
4/24/2020,Quận 11,38996000,FALSE,C48,323
4/24/2020,Quận Gò Vấp,14431000,FALSE,C21,17
4/24/2020,Quận 1,95356000,FALSE,C33,263
4/24/2020,Quận 4,37504000,FALSE,C37,336
4/24/2020,Quận 11,27369000,FALSE,C37,286
4/24/2020,Quận 9,14556000,FALSE,C44,251
4/25/2020,Quận Thủ Đức,31072000,TRUE,C19,242
4/25/2020,Quận 9,7406000,TRUE,C35,478
4/25/2020,Quận 9,89776000,TRUE,C11,279
4/25/2020,Quận 3,35292000,TRUE,C40,340
4/25/2020,Quận Gò Vấp,96458000,TRUE,C17,189
4/25/2020,Quận 11,1760000,TRUE,C5,146
4/25/2020,Quận 3,36554000,TRUE,C46,126
4/25/2020,Quận 10,2805000,TRUE,C35,31
4/25/2020,Quận 1,59102000,TRUE,C31,407
4/25/2020,Quận 7,86862000,TRUE,C17,413
4/25/2020,Quận 1,24998000,TRUE,C13,322
4/26/2020,Quận 11,29758000,TRUE,C25,367
4/26/2020,Quận 9,65066000,TRUE,C7,434
4/26/2020,Quận Tân Phú,20483000,TRUE,C7,4
4/26/2020,Quận 12,85698000,TRUE,C38,109
4/26/2020,Quận Gò Vấp,68118000,TRUE,C35,27
4/26/2020,Quận 11,77518000,TRUE,C3,38
4/26/2020,Quận 5,86020000,TRUE,C7,203
4/26/2020,Quận 3,18722000,TRUE,C26,95
4/26/2020,Quận 6,25472000,TRUE,C32,27
4/26/2020,Quận 9,29255000,TRUE,C12,164
4/26/2020,Quận 7,37267000,TRUE,C11,495
4/27/2020,Quận 8,62573000,FALSE,C38,113
4/27/2020,Quận 5,57492000,FALSE,C22,235
4/27/2020,Quận 12,11689000,FALSE,C8,206
4/27/2020,Quận 10,45563000,FALSE,C37,404
4/27/2020,Quận 7,747000,FALSE,C37,485
4/27/2020,Quận Gò Vấp,85794000,FALSE,C42,356
4/27/2020,Quận 3,69166000,FALSE,C28,128
4/27/2020,Quận Tân Phú,97051000,FALSE,C42,158
4/27/2020,Quận Tân Bình,87355000,FALSE,C36,277
4/27/2020,Quận 11,34530000,FALSE,C3,267
4/27/2020,Quận 12,98820000,FALSE,C47,455
4/27/2020,Quận 10,93843000,FALSE,C13,52
4/27/2020,Quận 7,43947000,FALSE,C7,128
4/27/2020,Quận Bình Thạnh,67743000,FALSE,C39,498
4/27/2020,Quận 6,73071000,FALSE,C41,4
4/28/2020,Quận 6,46091000,FALSE,C11,89
4/28/2020,Quận Gò Vấp,93140000,FALSE,C5,361
4/28/2020,Quận 1,69457000,FALSE,C20,452
4/28/2020,Quận 4,81939000,FALSE,C17,238
4/28/2020,Quận 8,63845000,FALSE,C36,160
4/28/2020,Quận Bình Thạnh,28685000,FALSE,C35,216
4/28/2020,Quận 6,60079000,FALSE,C32,75
4/28/2020,Quận 3,90124000,FALSE,C24,51
4/28/2020,Quận 7,8878000,FALSE,C34,248
4/28/2020,Quận Gò Vấp,944000,FALSE,C21,312
4/28/2020,Quận Tân Phú,50658000,FALSE,C35,487
4/28/2020,Quận 12,16575000,FALSE,C8,412
4/28/2020,Quận Bình Tân,97977000,FALSE,C49,348
4/28/2020,Quận 8,21662000,FALSE,C28,438
4/28/2020,Quận 1,58241000,FALSE,C13,37
4/28/2020,Quận 8,65983000,FALSE,C33,258
4/28/2020,Quận 4,18192000,FALSE,C15,36
4/28/2020,Quận Bình Tân,30921000,FALSE,C41,58
4/28/2020,Quận 8,73006000,FALSE,C10,326
4/28/2020,Quận Tân Phú,74778000,FALSE,C46,269
4/28/2020,Quận 6,95549000,FALSE,C22,178
4/29/2020,Quận 5,65109000,FALSE,C15,452
4/29/2020,Quận Phú Nhuận,94199000,FALSE,C37,55
4/29/2020,Quận Phú Nhuận,6692000,FALSE,C1,463
4/29/2020,Quận 11,10521000,FALSE,C27,181
4/29/2020,Quận Thủ Đức,70833000,FALSE,C20,99
4/29/2020,Quận 11,80092000,FALSE,C22,280
4/29/2020,Quận 1,79986000,FALSE,C20,496
4/29/2020,Quận Tân Bình,76386000,FALSE,C44,110
4/29/2020,Quận Gò Vấp,14427000,FALSE,C9,88
4/29/2020,Quận 10,56098000,FALSE,C11,189
4/29/2020,Quận Tân Bình,39813000,FALSE,C34,377
4/29/2020,Quận 9,73698000,FALSE,C19,91
4/29/2020,Quận 1,1323000,FALSE,C16,130
4/29/2020,Quận Bình Thạnh,9846000,FALSE,C11,324
4/29/2020,Quận 6,31527000,FALSE,C39,188
4/29/2020,Quận 7,32235000,FALSE,C48,16
4/30/2020,Quận 12,74905000,FALSE,C35,441
4/30/2020,Quận 5,73331000,FALSE,C34,431
4/30/2020,Quận Tân Phú,52983000,FALSE,C24,181
4/30/2020,Quận 8,61731000,FALSE,C10,257
4/30/2020,Quận 7,101000,FALSE,C6,407
4/30/2020,Quận 11,87057000,FALSE,C24,482
4/30/2020,Quận 1,54273000,FALSE,C32,63
4/30/2020,Quận Phú Nhuận,99592000,FALSE,C20,369
4/30/2020,Quận 10,75235000,FALSE,C24,449
4/30/2020,Quận Thủ Đức,25315000,FALSE,C31,273
4/30/2020,Quận 9,89674000,FALSE,C37,279
4/30/2020,Quận Tân Bình,37423000,FALSE,C26,283
4/30/2020,Quận 12,36614000,FALSE,C29,262
4/30/2020,Quận Tân Phú,78933000,FALSE,C18,247
4/30/2020,Quận 3,12314000,FALSE,C42,422
5/1/2020,Quận Tân Phú,22561000,FALSE,C25,252
5/1/2020,Quận 8,13577000,FALSE,C25,155
5/1/2020,Quận Bình Tân,35004000,FALSE,C48,206
5/1/2020,Quận 4,83848000,FALSE,C20,403
5/1/2020,Quận 10,7127000,FALSE,C48,208
5/1/2020,Quận Tân Bình,1402000,FALSE,C37,91
5/1/2020,Quận 9,25991000,FALSE,C37,419
5/1/2020,Quận Thủ Đức,23765000,FALSE,C26,416
5/1/2020,Quận 6,36286000,FALSE,C36,281
5/1/2020,Quận 3,14293000,FALSE,C29,92
5/1/2020,Quận 8,90158000,FALSE,C33,19
5/1/2020,Quận 6,10045000,FALSE,C11,273
5/1/2020,Quận 12,24656000,FALSE,C9,270
5/1/2020,Quận 5,8203000,FALSE,C24,430
5/2/2020,Quận Thủ Đức,23138000,TRUE,C33,252
5/2/2020,Quận Phú Nhuận,93420000,TRUE,C29,87
5/2/2020,Quận 8,61368000,TRUE,C1,391
5/2/2020,Quận Gò Vấp,9471000,TRUE,C9,487
5/2/2020,Quận 2,28082000,TRUE,C41,95
5/2/2020,Quận 12,30516000,TRUE,C6,297
5/2/2020,Quận Bình Thạnh,85698000,TRUE,C29,31
5/2/2020,Quận 1,82669000,TRUE,C25,103
5/2/2020,Quận Phú Nhuận,33297000,TRUE,C1,230
5/2/2020,Quận 7,83028000,TRUE,C20,316
5/2/2020,Quận Tân Bình,41398000,TRUE,C27,335
5/2/2020,Quận 9,82131000,TRUE,C25,468
5/3/2020,Quận Tân Bình,65441000,TRUE,C47,315
5/3/2020,Quận Tân Phú,27525000,TRUE,C25,319
5/3/2020,Quận 9,15156000,TRUE,C49,480
5/3/2020,Quận 3,15434000,TRUE,C5,412
5/3/2020,Quận 10,97137000,TRUE,C23,92
5/3/2020,Quận 1,36937000,TRUE,C8,129
5/3/2020,Quận 2,33997000,TRUE,C24,340
5/3/2020,Quận Phú Nhuận,12076000,TRUE,C9,333
5/3/2020,Quận Phú Nhuận,97156000,TRUE,C15,68
5/3/2020,Quận 10,87417000,TRUE,C37,280
5/3/2020,Quận 12,79612000,TRUE,C29,393
5/3/2020,Quận Gò Vấp,98906000,TRUE,C27,113
5/3/2020,Quận Gò Vấp,92845000,TRUE,C46,203
5/3/2020,Quận Phú Nhuận,13960000,TRUE,C29,479
5/4/2020,Quận 4,64347000,FALSE,C36,210
5/4/2020,Quận 3,32661000,FALSE,C9,69
5/4/2020,Quận 4,91736000,FALSE,C19,172
5/4/2020,Quận 9,64872000,FALSE,C24,265
5/4/2020,Quận 6,65627000,FALSE,C33,240
5/4/2020,Quận 3,93714000,FALSE,C39,138
5/4/2020,Quận Thủ Đức,97948000,FALSE,C40,384
5/4/2020,Quận 3,78482000,FALSE,C26,461
5/4/2020,Quận 1,34948000,FALSE,C49,377
5/4/2020,Quận 11,87802000,FALSE,C43,176
5/4/2020,Quận Thủ Đức,35102000,FALSE,C36,199
5/4/2020,Quận 11,35993000,FALSE,C13,227
5/5/2020,Quận 8,37132000,FALSE,C29,121
5/5/2020,Quận Bình Tân,63166000,FALSE,C15,68
5/5/2020,Quận Tân Bình,61022000,FALSE,C28,296
5/5/2020,Quận 12,74598000,FALSE,C49,337
5/5/2020,Quận 9,67377000,FALSE,C28,243
5/5/2020,Quận 12,99205000,FALSE,C45,173
5/5/2020,Quận 8,52460000,FALSE,C21,435
5/5/2020,Quận 7,32056000,FALSE,C8,209
5/5/2020,Quận Gò Vấp,52060000,FALSE,C46,241
5/5/2020,Quận 5,25057000,FALSE,C16,292
5/5/2020,Quận Thủ Đức,17048000,FALSE,C27,223
5/5/2020,Quận 2,2922000,FALSE,C15,71
5/5/2020,Quận Gò Vấp,34258000,FALSE,C7,331
5/5/2020,Quận 3,32902000,FALSE,C44,39
5/6/2020,Quận 4,4947000,FALSE,C13,7
5/6/2020,Quận Bình Tân,35451000,FALSE,C10,468
5/6/2020,Quận 8,11205000,FALSE,C19,494
5/6/2020,Quận 4,69380000,FALSE,C35,416
5/6/2020,Quận Phú Nhuận,63148000,FALSE,C16,90
5/6/2020,Quận Bình Tân,12420000,FALSE,C37,293
5/6/2020,Quận 10,88878000,FALSE,C15,280
5/6/2020,Quận 8,58208000,FALSE,C46,240
5/7/2020,Quận 2,60183000,FALSE,C3,453
5/7/2020,Quận 2,86551000,FALSE,C36,188
5/7/2020,Quận Tân Bình,5117000,FALSE,C2,186
5/7/2020,Quận Thủ Đức,31652000,FALSE,C10,396
5/7/2020,Quận Thủ Đức,15825000,FALSE,C13,184
5/7/2020,Quận 2,95188000,FALSE,C41,172
5/7/2020,Quận 2,9032000,FALSE,C21,389
5/7/2020,Quận 6,95788000,FALSE,C6,461
5/7/2020,Quận 4,15337000,FALSE,C5,259
5/7/2020,Quận Gò Vấp,96948000,FALSE,C24,402
5/7/2020,Quận 2,4308000,FALSE,C44,224
5/7/2020,Quận 10,41659000,FALSE,C5,363
5/7/2020,Quận 2,96192000,FALSE,C25,118
5/7/2020,Quận Tân Bình,62437000,FALSE,C6,360
5/7/2020,Quận 7,72276000,FALSE,C40,291
5/7/2020,Quận 6,93473000,FALSE,C31,197
5/8/2020,Quận 7,1770000,FALSE,C39,274
5/8/2020,Quận Tân Phú,77450000,FALSE,C1,263
5/8/2020,Quận 8,32454000,FALSE,C14,243
5/8/2020,Quận Phú Nhuận,91897000,FALSE,C48,108
5/8/2020,Quận Gò Vấp,79823000,FALSE,C19,277
5/8/2020,Quận Bình Thạnh,61528000,FALSE,C48,437
5/8/2020,Quận 2,55692000,FALSE,C13,108
5/8/2020,Quận 5,65007000,FALSE,C36,409
5/8/2020,Quận 5,28937000,FALSE,C48,400
5/8/2020,Quận Tân Bình,4910000,FALSE,C42,109
5/8/2020,Quận Tân Phú,13147000,FALSE,C24,91
5/8/2020,Quận 4,37161000,FALSE,C45,468
5/8/2020,Quận Tân Phú,17331000,FALSE,C20,434
5/8/2020,Quận 6,48049000,FALSE,C15,334
5/8/2020,Quận Bình Tân,7390000,FALSE,C8,89
5/8/2020,Quận Tân Phú,74912000,FALSE,C30,235
5/9/2020,Quận Thủ Đức,54326000,TRUE,C5,369
5/9/2020,Quận 9,57132000,TRUE,C44,434
5/9/2020,Quận 5,65115000,TRUE,C40,300
5/9/2020,Quận 5,58836000,TRUE,C37,92
5/9/2020,Quận Gò Vấp,65613000,TRUE,C27,382
5/9/2020,Quận Phú Nhuận,10183000,TRUE,C22,380
5/9/2020,Quận 10,82668000,TRUE,C30,94
5/9/2020,Quận 8,68771000,TRUE,C24,373
5/9/2020,Quận Thủ Đức,64276000,TRUE,C11,139
5/9/2020,Quận Tân Phú,6526000,TRUE,C24,266
5/9/2020,Quận 10,90814000,TRUE,C16,184
5/9/2020,Quận Gò Vấp,42946000,TRUE,C2,203
5/9/2020,Quận 10,269000,TRUE,C37,345
5/9/2020,Quận 3,83571000,TRUE,C49,247
5/9/2020,Quận 1,47358000,TRUE,C26,319
5/9/2020,Quận Phú Nhuận,38972000,TRUE,C9,414
5/9/2020,Quận 10,95938000,TRUE,C47,149
5/10/2020,Quận 10,77261000,TRUE,C3,294
5/10/2020,Quận Bình Thạnh,226000,TRUE,C6,231
5/10/2020,Quận 8,2229000,TRUE,C9,241
5/10/2020,Quận Gò Vấp,65329000,TRUE,C42,464
5/10/2020,Quận 2,82654000,TRUE,C15,419
5/10/2020,Quận 8,29375000,TRUE,C49,471
5/10/2020,Quận 10,25473000,TRUE,C48,219
5/10/2020,Quận 5,78254000,TRUE,C10,390
5/10/2020,Quận Phú Nhuận,17808000,TRUE,C41,88
5/10/2020,Quận Thủ Đức,42610000,TRUE,C20,143
5/10/2020,Quận Thủ Đức,63762000,TRUE,C33,326
5/10/2020,Quận Thủ Đức,73131000,TRUE,C14,73
5/10/2020,Quận 1,37245000,TRUE,C26,329
5/10/2020,Quận Phú Nhuận,91002000,TRUE,C8,183
5/10/2020,Quận 1,61976000,TRUE,C24,284
5/10/2020,Quận 1,88182000,TRUE,C11,349
5/10/2020,Quận Phú Nhuận,96482000,TRUE,C12,300
5/10/2020,Quận 5,6977000,TRUE,C13,116
5/10/2020,Quận 11,86176000,TRUE,C16,426
5/11/2020,Quận Phú Nhuận,56243000,FALSE,C17,61
5/11/2020,Quận 11,78162000,FALSE,C40,481
5/11/2020,Quận 7,73534000,FALSE,C27,406
5/11/2020,Quận 9,20259000,FALSE,C39,244
5/11/2020,Quận Tân Phú,44268000,FALSE,C14,414
5/11/2020,Quận 4,16502000,FALSE,C21,179
5/11/2020,Quận 1,15048000,FALSE,C32,161
5/11/2020,Quận 7,59343000,FALSE,C27,325
5/11/2020,Quận Tân Bình,72576000,FALSE,C40,224
5/11/2020,Quận 8,90089000,FALSE,C35,434
5/11/2020,Quận 6,6210000,FALSE,C16,157
5/11/2020,Quận 6,91916000,FALSE,C8,478
5/11/2020,Quận 5,77390000,FALSE,C2,457
5/11/2020,Quận 6,41212000,FALSE,C2,483
5/12/2020,Quận 7,38495000,FALSE,C32,70
5/12/2020,Quận Bình Thạnh,41310000,FALSE,C10,228
5/12/2020,Quận Thủ Đức,79436000,FALSE,C47,479
5/12/2020,Quận Tân Bình,27312000,FALSE,C19,459
5/12/2020,Quận 12,4834000,FALSE,C40,250
5/12/2020,Quận 9,82333000,FALSE,C35,464
5/12/2020,Quận 11,98316000,FALSE,C18,435
5/12/2020,Quận 1,73765000,FALSE,C49,171
5/12/2020,Quận Thủ Đức,73907000,FALSE,C40,24
5/12/2020,Quận Bình Tân,21222000,FALSE,C16,347
5/12/2020,Quận 7,10568000,FALSE,C28,225
5/12/2020,Quận 12,40777000,FALSE,C6,348
5/12/2020,Quận 3,40757000,FALSE,C27,386
5/12/2020,Quận Gò Vấp,98888000,FALSE,C16,385
5/13/2020,Quận 12,70252000,FALSE,C47,255
5/13/2020,Quận 6,37733000,FALSE,C33,206
5/13/2020,Quận 1,18601000,FALSE,C20,37
5/13/2020,Quận Phú Nhuận,16815000,FALSE,C20,149
5/13/2020,Quận 11,23427000,FALSE,C48,55
5/13/2020,Quận Bình Tân,20123000,FALSE,C10,351
5/13/2020,Quận 10,70878000,FALSE,C14,214
5/13/2020,Quận 5,35541000,FALSE,C29,283
5/13/2020,Quận 9,68078000,FALSE,C26,182
5/13/2020,Quận Tân Bình,70895000,FALSE,C38,238
5/13/2020,Quận Phú Nhuận,7013000,FALSE,C48,4
5/13/2020,Quận Bình Thạnh,65378000,FALSE,C23,383
5/14/2020,Quận 7,31556000,FALSE,C22,373
5/14/2020,Quận 9,71666000,FALSE,C47,172
5/14/2020,Quận Bình Tân,95220000,FALSE,C22,304
5/14/2020,Quận 2,7451000,FALSE,C40,343
5/14/2020,Quận 11,5330000,FALSE,C36,294
5/14/2020,Quận 12,74532000,FALSE,C19,374
5/14/2020,Quận 2,62101000,FALSE,C1,192
5/14/2020,Quận 1,51959000,FALSE,C38,435
5/14/2020,Quận Phú Nhuận,77006000,FALSE,C26,122
5/14/2020,Quận Thủ Đức,8514000,FALSE,C27,52
5/14/2020,Quận 9,80869000,FALSE,C43,356
5/14/2020,Quận Bình Tân,93604000,FALSE,C12,405
5/14/2020,Quận 10,31149000,FALSE,C48,33
5/14/2020,Quận 5,55149000,FALSE,C26,360
5/14/2020,Quận 9,86419000,FALSE,C12,447
5/15/2020,Quận 5,19858000,FALSE,C49,117
5/15/2020,Quận 7,23253000,FALSE,C36,347
5/15/2020,Quận 1,8747000,FALSE,C26,200
5/15/2020,Quận Gò Vấp,59415000,FALSE,C1,6
5/15/2020,Quận Thủ Đức,42427000,FALSE,C3,452
5/15/2020,Quận 8,13265000,FALSE,C18,287
5/15/2020,Quận 2,39046000,FALSE,C42,419
5/15/2020,Quận Thủ Đức,8280000,FALSE,C23,62
5/15/2020,Quận 12,64260000,FALSE,C6,280
5/15/2020,Quận 2,33280000,FALSE,C14,458
5/15/2020,Quận 3,74565000,FALSE,C12,52
5/15/2020,Quận Tân Phú,84265000,FALSE,C34,355
5/16/2020,Quận 5,28887000,TRUE,C2,146
5/16/2020,Quận Tân Bình,41759000,TRUE,C35,328
5/16/2020,Quận 3,54008000,TRUE,C22,201
5/16/2020,Quận Bình Tân,73189000,TRUE,C34,99
5/16/2020,Quận 12,12735000,TRUE,C19,404
5/16/2020,Quận 11,38167000,TRUE,C19,230
5/16/2020,Quận 2,79564000,TRUE,C31,225
5/16/2020,Quận Bình Thạnh,53920000,TRUE,C40,164
5/16/2020,Quận 4,9308000,TRUE,C49,111
5/16/2020,Quận 10,44609000,TRUE,C13,40
5/16/2020,Quận 3,80434000,TRUE,C35,78
5/16/2020,Quận Bình Thạnh,37045000,TRUE,C17,193
5/16/2020,Quận Gò Vấp,7747000,TRUE,C34,252
5/16/2020,Quận Tân Phú,84003000,TRUE,C40,316
5/16/2020,Quận Bình Thạnh,54947000,TRUE,C8,195
5/17/2020,Quận Thủ Đức,7192000,TRUE,C18,209
5/17/2020,Quận Thủ Đức,29327000,TRUE,C44,173
5/17/2020,Quận Phú Nhuận,62657000,TRUE,C26,197
5/17/2020,Quận Phú Nhuận,36487000,TRUE,C44,495
5/17/2020,Quận 7,29578000,TRUE,C36,56
5/17/2020,Quận 6,32352000,TRUE,C2,387
5/17/2020,Quận Thủ Đức,82721000,TRUE,C8,341
5/17/2020,Quận 11,85678000,TRUE,C47,318
5/18/2020,Quận 4,97183000,FALSE,C47,49
5/18/2020,Quận Thủ Đức,2405000,FALSE,C43,257
5/18/2020,Quận 10,49136000,FALSE,C47,135
5/18/2020,Quận 1,65900000,FALSE,C5,73
5/18/2020,Quận 3,33434000,FALSE,C44,486
5/18/2020,Quận Tân Phú,43943000,FALSE,C1,149
5/18/2020,Quận 8,32718000,FALSE,C37,365
5/18/2020,Quận 12,8090000,FALSE,C16,367
5/18/2020,Quận 1,78427000,FALSE,C34,153
5/18/2020,Quận Bình Tân,79028000,FALSE,C12,84
5/18/2020,Quận 3,57278000,FALSE,C19,50
5/18/2020,Quận 7,89430000,FALSE,C47,56
5/19/2020,Quận 3,57527000,FALSE,C5,267
5/19/2020,Quận 3,93113000,FALSE,C43,203
5/19/2020,Quận Bình Thạnh,52069000,FALSE,C28,290
5/19/2020,Quận 8,23520000,FALSE,C32,246
5/19/2020,Quận 2,39311000,FALSE,C28,209
5/19/2020,Quận 7,77590000,FALSE,C12,286
5/19/2020,Quận 1,18112000,FALSE,C20,139
5/19/2020,Quận Bình Tân,67259000,FALSE,C17,75
5/19/2020,Quận Gò Vấp,78795000,FALSE,C38,271
5/19/2020,Quận 6,75808000,FALSE,C21,40
5/19/2020,Quận 5,88170000,FALSE,C20,111
5/19/2020,Quận Bình Thạnh,35134000,FALSE,C33,338
5/19/2020,Quận Tân Phú,11153000,FALSE,C14,146
5/19/2020,Quận 1,24923000,FALSE,C21,497
5/20/2020,Quận 4,8134000,FALSE,C31,379
5/20/2020,Quận Bình Tân,33098000,FALSE,C13,415
5/20/2020,Quận 6,42964000,FALSE,C6,116
5/20/2020,Quận Tân Bình,92919000,FALSE,C17,315
5/20/2020,Quận 5,93032000,FALSE,C25,78
5/20/2020,Quận 12,64886000,FALSE,C32,178
5/20/2020,Quận 10,14822000,FALSE,C17,181
5/20/2020,Quận Bình Thạnh,25122000,FALSE,C9,325
5/20/2020,Quận Tân Phú,53002000,FALSE,C15,211
5/20/2020,Quận Phú Nhuận,10321000,FALSE,C19,348
5/20/2020,Quận 1,87163000,FALSE,C2,224
5/20/2020,Quận 11,36492000,FALSE,C30,161
5/20/2020,Quận Tân Phú,75316000,FALSE,C6,371
5/21/2020,Quận Thủ Đức,10673000,FALSE,C19,217
5/21/2020,Quận Gò Vấp,24818000,FALSE,C24,341
5/21/2020,Quận Tân Bình,7000000,FALSE,C23,372
5/21/2020,Quận 11,39106000,FALSE,C48,421
5/21/2020,Quận Gò Vấp,47201000,FALSE,C28,467
5/21/2020,Quận Tân Phú,56601000,FALSE,C45,243
5/21/2020,Quận Thủ Đức,33671000,FALSE,C35,461
5/21/2020,Quận Tân Bình,3987000,FALSE,C6,327
5/21/2020,Quận 8,17885000,FALSE,C43,289
5/21/2020,Quận 7,56772000,FALSE,C49,188
5/21/2020,Quận Bình Thạnh,52311000,FALSE,C30,279
5/21/2020,Quận Phú Nhuận,61240000,FALSE,C5,468
5/22/2020,Quận Tân Bình,77598000,FALSE,C21,348
5/22/2020,Quận 9,9714000,FALSE,C35,272
5/22/2020,Quận Gò Vấp,18774000,FALSE,C11,354
5/22/2020,Quận Phú Nhuận,10613000,FALSE,C15,6
5/22/2020,Quận 5,69772000,FALSE,C33,418
5/22/2020,Quận 6,63802000,FALSE,C42,37
5/22/2020,Quận 4,90019000,FALSE,C9,433
5/22/2020,Quận Bình Tân,76589000,FALSE,C26,161
5/22/2020,Quận 12,70155000,FALSE,C34,75
5/22/2020,Quận 10,50074000,FALSE,C20,151
5/22/2020,Quận Tân Phú,80256000,FALSE,C40,468
5/22/2020,Quận Tân Phú,29858000,FALSE,C35,348
5/22/2020,Quận Gò Vấp,44311000,FALSE,C36,246
5/22/2020,Quận 8,83598000,FALSE,C3,448
5/23/2020,Quận 5,87251000,TRUE,C21,229
5/23/2020,Quận Bình Tân,94161000,TRUE,C4,45
5/23/2020,Quận 8,54500000,TRUE,C24,273
5/23/2020,Quận 5,38035000,TRUE,C20,192
5/23/2020,Quận Thủ Đức,96177000,TRUE,C27,198
5/23/2020,Quận Bình Tân,49515000,TRUE,C42,498
5/23/2020,Quận 12,24304000,TRUE,C37,157
5/23/2020,Quận Tân Bình,65158000,TRUE,C22,4
5/23/2020,Quận 5,22479000,TRUE,C1,150
5/23/2020,Quận 12,46925000,TRUE,C47,47
5/23/2020,Quận 10,84834000,TRUE,C13,154
5/23/2020,Quận 6,33791000,TRUE,C29,253
5/23/2020,Quận 9,13725000,TRUE,C43,292
5/24/2020,Quận Gò Vấp,69587000,TRUE,C22,356
5/24/2020,Quận Tân Bình,35096000,TRUE,C14,261
5/24/2020,Quận 8,12293000,TRUE,C42,440
5/24/2020,Quận Tân Bình,38359000,TRUE,C16,457
5/24/2020,Quận 12,64518000,TRUE,C34,444
5/24/2020,Quận 5,22340000,TRUE,C38,35
5/24/2020,Quận 8,80288000,TRUE,C42,72
5/24/2020,Quận 3,78792000,TRUE,C37,52
5/24/2020,Quận 9,31176000,TRUE,C34,59
5/24/2020,Quận Tân Phú,79699000,TRUE,C19,106
5/24/2020,Quận 12,49070000,TRUE,C27,406
5/24/2020,Quận Phú Nhuận,9649000,TRUE,C19,184
5/24/2020,Quận 11,24525000,TRUE,C2,91
5/24/2020,Quận 5,40861000,TRUE,C3,137
5/24/2020,Quận 10,99609000,TRUE,C27,19
5/24/2020,Quận 8,6571000,TRUE,C39,110
5/24/2020,Quận 10,83827000,TRUE,C10,281
5/24/2020,Quận 1,87600000,TRUE,C2,102
5/24/2020,Quận 8,1484000,TRUE,C31,285
5/25/2020,Quận 1,40679000,FALSE,C35,408
5/25/2020,Quận Tân Phú,96193000,FALSE,C37,154
5/25/2020,Quận 6,95373000,FALSE,C27,340
5/25/2020,Quận 7,67986000,FALSE,C8,337
5/25/2020,Quận 8,40651000,FALSE,C5,165
5/25/2020,Quận 4,96112000,FALSE,C23,177
5/25/2020,Quận 10,1242000,FALSE,C42,331
5/25/2020,Quận Thủ Đức,35492000,FALSE,C1,334
5/25/2020,Quận 1,49886000,FALSE,C37,165
5/26/2020,Quận 2,68288000,FALSE,C48,200
5/26/2020,Quận 6,84546000,FALSE,C24,485
5/26/2020,Quận 11,76584000,FALSE,C14,307
5/26/2020,Quận Gò Vấp,29928000,FALSE,C20,484
5/26/2020,Quận 11,27236000,FALSE,C47,488
5/26/2020,Quận Tân Bình,53520000,FALSE,C27,299
5/26/2020,Quận 12,88032000,FALSE,C45,346
5/26/2020,Quận 10,17408000,FALSE,C45,278
5/26/2020,Quận Tân Bình,52804000,FALSE,C39,39
5/26/2020,Quận Bình Tân,45016000,FALSE,C49,242
5/26/2020,Quận 10,38245000,FALSE,C39,181
5/26/2020,Quận Bình Tân,36383000,FALSE,C46,329
5/26/2020,Quận 11,89095000,FALSE,C34,239
5/26/2020,Quận 6,9328000,FALSE,C19,144
5/26/2020,Quận Bình Tân,94358000,FALSE,C25,91
5/27/2020,Quận 4,89491000,FALSE,C40,17
